#BEGIN frameIdx[0], TimeInSec[1], FlagAnimationStart[2], batteryPercent[3], Roll[4], Pitch[5], Yaw[6], Vx[7], Vy[8], Vz[9], Vmag[10], Altitude[11], PosLatitude(ax)[12], PosLongitude(ay)[13], PosElevation(az)[14]
6680, 18668.9, -1, 79, 0.00921534, 0.0832522, 1.97981, 0.592957, 0.024224, -0.0244748, 0.593956, 1.103, 1956, 1976, 2536
6681, 18712.6, -1, 79, 0.00846485, 0.0836013, 1.98055, 0.588673, 0.00658126, 0.0105862, 0.588805, 1.11, 2056, 2104, 2552
6682, 18751.9, -1, 79, 0.00558505, 0.084439, 1.98097, 0.608472, 0.00272511, -0.013345, 0.608625, 1.106, 1992, 2016, 2532
6683, 18796, -1, 79, 0.00176278, 0.0852593, 1.98137, 0.629013, 0.000565433, -0.0254996, 0.62953, 1.102, 2084, 2000, 2524
6684, 18835.4, -1, 79, -0.00164061, 0.0856433, 1.98187, 0.651212, -0.000137918, -0.00701319, 0.65125, 1.104, 1948, 2016, 2528
6685, 18878.2, -1, 79, -0.00466003, 0.0684169, 1.98166, 0.669807, 0.000804975, 0.00379327, 0.669818, 1.105, 2060, 2012, 2520
6686, 18920.5, -1, 79, -0.00654498, 0.0289201, 1.98219, 0.668235, 0.00247977, 0.00970283, 0.66831, 1.107, 1968, 2036, 2536
6687, 18965.8, -1, 79, -0.00745256, -0.00361283, 1.98247, 0.655277, 0.00423852, 0.0252433, 0.655777, 1.111, 1980, 2020, 2540
6688, 19004.5, -1, 79, -0.00851721, -0.0225322, 1.98226, 0.63882, 0.00629386, 0.0195154, 0.639149, 1.111, 1992, 1996, 2528
6689, 19051.2, -1, 79, -0.0106291, -0.0511731, 1.98334, 0.594567, 0.0121864, 0.0268126, 0.595296, 1.116, 2008, 2104, 2524
6690, 19096.3, -1, 79, -0.0113272, -0.0695688, 1.9847, 0.55112, 0.016508, 0.0321252, 0.552302, 1.121, 2040, 2008, 2572
6691, 19145.9, -1, 79, -0.0114668, -0.0854862, 1.98522, 0.500773, 0.0208537, 0.0343916, 0.502386, 1.125, 2004, 2032, 2516
6692, 19188.7, -1, 79, -0.0114145, -0.0974592, 1.98639, 0.451982, 0.0248994, 0.0346384, 0.453991, 1.13, 2044, 2052, 2564
6693, 19236.7, -1, 79, -0.00968658, -0.109537, 1.98695, 0.379577, 0.0289841, 0.0409387, 0.382877, 1.137, 2024, 2080, 2520
6694, 19279.6, -1, 79, -0.00876155, -0.114371, 1.98751, 0.318647, 0.0316152, 0.046278, 0.323539, 1.143, 2028, 2012, 2528
6695, 19319.3, -1, 79, -0.00719076, -0.11507, 1.98796, 0.273761, 0.0338437, 0.0284308, 0.277307, 1.144, 2012, 2000, 2524
6696, 19346.4, -1, 79, -0.00520108, -0.113446, 1.98816, 0.235244, 0.0347498, 0.0137641, 0.238195, 1.145, 2064, 1992, 2532
6697, 19391.3, -1, 79, -0.000628319, -0.0987158, 1.98884, 0.292911, 0.0299787, -0.000737348, 0.294442, 1.146, 1976, 2036, 2488
6698, 19435.4, -1, 79, 0.00349066, -0.0812974, 1.9891, 0.413986, 0.0301967, -0.00823496, 0.415167, 1.148, 2056, 2028, 2504
6699, 19481.1, -1, 79, 0.00830777, -0.0841598, 1.98905, 0.403011, 0.0357977, -0.018113, 0.405003, 1.148, 2000, 2028, 2544
6700, 19530.3, -1, 79, 0.0098262, -0.0967785, 1.98971, 0.336168, 0.0354957, -0.0386805, 0.340242, 1.146, 1996, 1968, 2528
6701, 19571.4, -1, 79, 0.00893609, -0.0997456, 1.98994, 0.284742, 0.0393258, -0.0386329, 0.290029, 1.146, 2032, 2096, 2540
6702, 19615.1, -1, 79, 0.0076969, -0.0984017, 1.99022, 0.307475, 0.0209502, -0.0381243, 0.310537, 1.146, 2060, 1968, 2544
6703, 19661.8, -1, 79, 0.00260054, -0.0929388, 1.99055, 0.27021, 0.0192305, -0.0144347, 0.271278, 1.152, 2064, 1992, 2552
6704, 19704.4, -1, 79, -0.00294961, -0.0906175, 1.99071, 0.221646, 0.0334754, -0.0445895, 0.228551, 1.148, 2016, 2052, 2488
6705, 19750.9, -1, 79, -0.00546288, -0.088558, 1.99084, 0.170045, 0.0304454, -0.0534672, 0.180834, 1.146, 2012, 2040, 2492
6706, 19796.7, -1, 79, -0.00696386, -0.081472, 1.99121, 0.136069, 0.0361826, -0.0716522, 0.157981, 1.141, 2112, 2064, 2520
6707, 19845.9, -1, 79, -0.00802851, -0.0692547, 1.99126, 0.129574, 0.0412603, -0.0778117, 0.156673, 1.137, 2084, 2076, 2500
6708, 19856.1, -1, 79, -0.00806342, -0.067998, 1.9914, 0.131585, 0.0432477, -0.0782026, 0.159062, 1.137, 2064, 2040, 2560
6709, 19876.6, -1, 79, -0.00760964, -0.0617672, 1.99118, 0.112692, 0.0355212, -0.0803318, 0.142879, 1.135, 2064, 2060, 2496
6710, 19908.9, -1, 79, -0.0071384, -0.058835, 1.99132, 0.108244, 0.0410682, -0.0786534, 0.139963, 1.133, 2052, 2040, 2536
6711, 19937.2, -1, 79, -0.00617847, -0.0533547, 1.9914, 0.0878605, 0.062684, -0.0683111, 0.127731, 1.132, 2032, 2048, 2504
6712, 19973.6, -1, 79, -0.00466003, -0.0504924, 1.99142, 0.058749, 0.0574149, -0.0702774, 0.108106, 1.13, 2020, 2016, 2552
6713, 20001.3, -1, 79, -0.00143117, -0.045588, 1.99163, 0.0374778, 0.0565413, -0.0695002, 0.0971174, 1.128, 2108, 2048, 2564
6714, 20029.5, -1, 79, 0.000279253, -0.0430398, 1.99161, 0.0321521, 0.0590453, -0.0652463, 0.0936866, 1.128, 2080, 2072, 2512
6715, 20066.7, -1, 79, 0.00417134, -0.0370533, 1.992, 0.0198309, 0.0493431, -0.0675943, 0.0860058, 1.125, 2040, 2004, 2572
6716, 20094, -1, 79, 0.00546288, -0.0348717, 1.99201, 0.0136469, 0.037768, -0.0683103, 0.0792398, 1.124, 2004, 2024, 2564
6717, 20124.8, -1, 79, 0.00851721, -0.029147, 1.99324, 0.00692666, 0.032194, -0.0524958, 0.0619697, 1.125, 2072, 2036, 2528
6718, 20157, -1, 79, 0.0102276, -0.0266337, 1.99161, 0.00830061, 0.0399652, -0.0526369, 0.066609, 1.125, 2028, 2020, 2532
6719, 20185.3, -1, 79, 0.0116413, -0.0246266, 1.99245, -0.0216318, 0.018457, -0.0574036, 0.0640607, 1.123, 2048, 2060, 2532
6720, 20221.6, -1, 79, 0.0136659, -0.020909, 1.99149, -0.0216374, 0.0254346, -0.0588691, 0.0676806, 1.12, 2028, 2004, 2528
6721, 20246, -1, 79, 0.0141372, -0.0186925, 1.99161, -0.023188, 0.0231944, -0.0600218, 0.0683979, 1.119, 2060, 2080, 2524
6722, 20281.6, -1, 79, 0.0156207, -0.0163712, 2.00095, -0.0183049, 0.0223016, -0.0574382, 0.0642773, 1.118, 2036, 2032, 2592
6723, 20307.4, -1, 79, 0.0172439, -0.0146259, 2.02505, -0.00392491, 0.00994052, -0.0535301, 0.0545865, 1.117, 2036, 2012, 2592
6724, 20337.1, -1, 79, 0.01775, -0.0112923, 2.03162, -0.0159985, 0.00705197, -0.050951, 0.0538673, 1.117, 2072, 1984, 2600
6725, 20368, -1, 79, 0.0174184, -0.00476475, 2.0405, -0.0388696, 0.0102577, -0.052227, 0.0659069, 1.115, 2008, 2048, 2544
6726, 20402.2, -1, 79, 0.0147306, 0.00464258, 2.05322, -0.0576966, -0.00564004, -0.0443718, 0.0730038, 1.115, 2044, 1944, 2544
6727, 20428.6, -1, 79, 0.0115366, 0.0153764, 2.05989, -0.0479823, -0.0175768, -0.0244541, 0.0566503, 1.119, 2020, 1968, 2536
6728, 20464.1, -1, 79, 0.00986111, 0.0211534, 2.06823, -0.0384283, -0.0110735, -0.0055835, 0.0403798, 1.122, 2052, 2124, 2488
6729, 20492.4, -1, 79, 0.00808087, 0.0271224, 2.07661, -0.0153447, -0.0124706, -0.0172132, 0.0262158, 1.122, 2072, 2012, 2524
6730, 20522.2, -1, 79, 0.00760964, 0.0290423, 2.08111, -0.0029129, -0.00497096, -0.0220711, 0.0228107, 1.121, 2040, 1968, 2536
6731, 20556.1, -1, 79, 0.00694641, 0.0307352, 2.08893, 0.00205823, -0.00969966, 0.000546965, 0.0099307, 1.128, 2056, 1972, 2544
6732, 20585.1, -1, 79, 0.00659734, 0.0307876, 2.0937, -0.0300864, -0.00943133, -0.0102349, 0.0331495, 1.127, 2080, 2080, 2484
6733, 20619.6, -1, 79, 0.00637045, 0.0305607, 2.09988, -0.030423, -0.0110565, 0.00264409, 0.0324777, 1.132, 2072, 2076, 2480
6734, 20643.9, -1, 79, 0.00568977, 0.0317824, 2.10403, -0.0411775, -0.0205881, -0.00965632, 0.0470393, 1.132, 2004, 2068, 2484
6735, 20680.4, -1, 79, 0.00438078, 0.033807, 2.10874, -0.0560511, -0.0210221, -0.0155066, 0.0618394, 1.133, 2004, 2052, 2484
6736, 20704.6, -1, 79, 0.00321141, 0.0352731, 2.11141, -0.0491905, -0.00809038, -0.0118722, 0.0512456, 1.135, 2032, 2092, 2460
6737, 20737.4, -1, 79, 0.00204204, 0.03735, 2.11445, -0.0271337, 0.0123647, -0.0212078, 0.0365909, 1.135, 2024, 1996, 2528
6738, 20765.3, -1, 79, 0.00287979, 0.0382925, 2.11827, -0.0385019, 0.0116008, -0.0313433, 0.0509841, 1.134, 2068, 2004, 2556
6739, 20802.3, -1, 79, 0.00720821, 0.0364599, 2.14635, -0.0224152, 0.00520036, -0.0501916, 0.0552148, 1.131, 2024, 1984, 2568
6740, 20832.5, -1, 79, 0.0101229, 0.0334754, 2.16351, -0.0171968, -0.00908867, -0.0539913, 0.0573881, 1.13, 2008, 2056, 2556
6741, 20860.4, -1, 79, 0.0109258, 0.0307702, 2.17557, -0.00070237, -0.00267614, -0.028085, 0.0282209, 1.134, 2024, 1984, 2476
6742, 20887.9, -1, 79, 0.0116239, 0.0269479, 2.20259, 0.00808323, -0.00702626, -0.0391248, 0.0405642, 1.133, 2044, 2016, 2488
6743, 20922.1, -1, 79, 0.0122697, 0.0250629, 2.22575, -0.0101874, -0.0234535, -0.0462516, 0.0528494, 1.131, 2060, 2064, 2528
6744, 20952.5, -1, 79, 0.0129852, 0.0238237, 2.24896, -0.00343974, -0.03173, -0.0613188, 0.0691276, 1.128, 2064, 2028, 2496
6745, 20981.1, -1, 79, 0.0136485, 0.0226893, 2.26765, 0.0128114, -0.0305008, -0.0678522, 0.0754874, 1.126, 2044, 2040, 2544
6746, 21017.3, -1, 79, 0.0144862, 0.0206123, 2.29753, 0.0427668, -0.0280555, -0.0761013, 0.0916925, 1.122, 1980, 2004, 2472
6747, 21048.7, -1, 79, 0.0151146, 0.0199142, 2.32054, 0.0328797, -0.0343088, -0.077296, 0.090735, 1.12, 2060, 1992, 2516
6748, 21076.5, -1, 79, 0.0157254, 0.0192335, 2.33919, 0.0238222, -0.0387079, -0.0690383, 0.0826564, 1.12, 1992, 2064, 2528
6749, 21104.8, -1, 79, 0.0161967, 0.0187797, 2.36611, 0.0530576, -0.0496536, -0.0732059, 0.103149, 1.117, 2016, 2060, 2532
6750, 21138.5, -1, 79, 0.0170519, 0.0180642, 2.38913, 0.0914287, -0.0565191, -0.0838896, 0.136349, 1.113, 2024, 2068, 2536
6751, 21165.5, -1, 79, 0.0176627, 0.0173311, 2.40838, 0.115308, -0.0554093, -0.0823858, 0.152163, 1.111, 2056, 2004, 2520
6752, 21195.8, -1, 79, 0.0181165, 0.0163886, 2.42786, 0.107458, -0.0535817, -0.0882337, 0.149008, 1.108, 2016, 2032, 2540
6753, 21225.5, -1, 79, 0.0182736, 0.0153414, 2.4472, 0.105212, -0.0802032, -0.0787627, 0.153967, 1.107, 2100, 2056, 2540
6754, 21255.2, -1, 79, 0.0183085, 0.0148004, 2.45875, 0.105819, -0.0842397, -0.0775706, 0.155921, 1.105, 2088, 2072, 2532
6755, 21286.1, -1, 79, 0.0184307, 0.0144339, 2.46652, 0.112017, -0.0822204, -0.0767524, 0.158742, 1.105, 1968, 2016, 2540
6756, 21317.5, -1, 79, 0.0195128, 0.0109956, 2.5243, 0.121836, -0.0924513, -0.0733092, 0.169604, 1.098, 2092, 2020, 2512
6757, 21351.4, -1, 79, 0.0199491, 0.00980875, 2.55134, 0.109396, -0.107885, -0.075548, 0.171214, 1.094, 2100, 2020, 2516
6758, 21378, -1, 79, 0.019792, 0.00886627, 2.57474, 0.105375, -0.116613, -0.0720342, 0.172892, 1.092, 1996, 2004, 2484
6759, 21408.2, -1, 79, 0.0188321, 0.00853466, 2.60188, 0.100099, -0.0952777, -0.0632985, 0.152001, 1.09, 1992, 1996, 2484
6760, 21438.8, -1, 75, 0.0186925, 0.00849975, 2.61361, 0.0995108, -0.0987122, -0.0610215, 0.152873, 1.089, 1992, 2016, 2488
6761, 21468.8, -1, 75, 0.0178722, 0.00846485, 2.64072, 0.0901723, -0.0857483, -0.04757, 0.133217, 1.088, 1988, 2040, 2496
6762, 21500.6, -1, 75, 0.0169471, 0.00856957, 2.66723, 0.0651223, -0.0807841, -0.0554054, 0.11763, 1.085, 1992, 2080, 2516
6763, 21531.5, -1, 75, 0.0159698, 0.00921534, 2.69465, 0.0504558, -0.0793331, -0.0360718, 0.100701, 1.085, 2032, 2112, 2552
6764, 21565.4, -1, 75, 0.0156032, 0.0104545, 2.71708, 0.0517775, -0.0707969, -0.0338157, 0.0940033, 1.084, 2044, 2028, 2512
6765, 21592, -1, 75, 0.0155509, 0.0113795, 2.74043, 0.0436125, -0.0627071, -0.0438362, 0.0880673, 1.081, 2004, 1952, 2520
6766, 21630, -1, 75, 0.0154287, 0.0121824, 2.76696, 0.0221657, -0.06379, -0.0389941, 0.077981, 1.079, 1976, 1984, 2528
6767, 21656.2, -1, 75, 0.0152891, 0.0127584, 2.79366, 0.0198981, -0.0632941, -0.0339575, 0.0745332, 1.078, 1944, 2020, 2528
6768, 21684.6, -1, 75, 0.0150098, 0.0128456, 2.80893, 0.0219188, -0.0633993, -0.03108, 0.0739316, 1.077, 1960, 2040, 2516
6769, 21717.3, -1, 75, 0.0150273, 0.0130376, 2.8314, 0.0283135, -0.0657263, -0.0359441, 0.0800848, 1.074, 1960, 2060, 2548
6770, 21744.3, -1, 75, 0.0149226, 0.0133692, 2.85801, 0.0525937, -0.0903511, -0.0182312, 0.106122, 1.076, 1972, 2068, 2540
6771, 21778.1, -1, 75, 0.0147829, 0.0136659, 2.87681, 0.0666302, -0.0933003, -0.0285069, 0.11814, 1.073, 2080, 1996, 2532
6772, 21806.3, -1, 75, 0.0144862, 0.0137881, 2.89561, 0.0718453, -0.0926963, -0.0245932, 0.11983, 1.073, 2024, 2068, 2540
6773, 21837.4, -1, 75, 0.0138754, 0.0143815, 2.92219, 0.0524296, -0.088325, -0.0195684, 0.104561, 1.072, 2052, 2048, 2516
6774, 21869.9, -1, 75, 0.013823, 0.0150273, 2.94482, 0.0470536, -0.0950555, -0.0294052, 0.110065, 1.068, 2004, 2016, 2536
6775, 21896.9, -1, 75, 0.0139801, 0.0152716, 2.97107, 0.119757, -0.0637466, -0.0286651, 0.138662, 1.066, 1996, 1992, 2500
6776, 21927.6, -1, 75, 0.0139277, 0.0154113, 2.98985, 0.123344, -0.0798298, -0.0233246, 0.148764, 1.065, 2088, 2088, 2588
6777, 21963.5, -1, 75, 0.014556, 0.0147829, 3.02015, 0.123904, -0.111095, -0.0217174, 0.167827, 1.063, 2000, 2012, 2540
6778, 21993.4, -1, 75, 0.0150098, 0.0141721, 3.03885, 0.127339, -0.127431, -0.00911515, 0.18038, 1.064, 2064, 2072, 2552
6779, 22021.3, -1, 75, 0.0153065, 0.0128456, 3.06159, 0.148694, -0.138964, -0.0050701, 0.203584, 1.064, 1980, 2032, 2512
6780, 22059.2, -1, 75, 0.0146957, 0.0126536, 3.08771, 0.133516, -0.12959, -0.00439546, 0.186117, 1.063, 2000, 2072, 2544
6781, 22084.6, -1, 75, 0.0145037, 0.0125315, 3.11028, 0.163083, -0.174132, 0.000202688, 0.238575, 1.063, 2024, 2044, 2532
6782, 22112.7, -1, 75, 0.0151844, 0.012514, 3.12925, 0.133325, -0.137705, 0.00414503, 0.191717, 1.063, 2060, 2024, 2532
6783, 22148.5, -1, 75, 0.0152542, 0.0120428, -3.12348, 0.106386, -0.15582, 0.00932232, 0.188904, 1.063, 2004, 2008, 2528
6784, 22176.3, -1, 75, 0.0151669, 0.0118508, -3.11208, 0.10543, -0.158042, 0.0110093, 0.190299, 1.063, 2020, 1996, 2532
6785, 22205.2, -1, 75, 0.0145386, 0.0107163, -3.08538, 0.109738, -0.134484, 0.0126342, 0.174034, 1.063, 1988, 2036, 2540
6786, 22238.6, -1, 75, 0.0143466, 0.0095644, -3.05459, 0.087698, -0.124399, 0.0171565, 0.153167, 1.064, 2048, 2056, 2500
6787, 22265.9, -1, 75, 0.0144513, 0.00918043, -3.04347, 0.0792429, -0.122937, 0.0195285, 0.147561, 1.064, 2008, 2064, 2496
6788, 22296, -1, 75, 0.0141895, 0.00825541, -3.01279, 0.0664961, -0.0993337, 0.0252184, 0.122167, 1.066, 2080, 2024, 2552
6789, 22331.5, -1, 75, 0.0139103, 0.00801106, -2.99017, 0.0677877, -0.0817505, 0.0265021, 0.109456, 1.066, 2072, 2032, 2484
6790, 22362.3, -1, 75, 0.0137183, 0.00801106, -2.96723, 0.0517862, -0.0805229, 0.0309387, 0.100613, 1.068, 2028, 2012, 2484
6791, 22394.1, -1, 75, 0.0146084, 0.00802851, -2.94043, 0.0551345, -0.0575256, 0.0291317, 0.0848391, 1.069, 2040, 2024, 2492
6792, 22419.8, -1, 75, 0.0152891, 0.00781908, -2.92524, 0.0751258, -0.0415688, 0.0295387, 0.0907986, 1.069, 2056, 2048, 2532
6793, 22454.7, -1, 72, 0.0156731, 0.00722566, -2.89442, 0.0738911, -0.0532955, 0.0351816, 0.0976629, 1.072, 2060, 2012, 2528
6794, 22485.4, -1, 72, 0.015132, 0.00668461, -2.87904, 0.0716157, -0.0664209, 0.0339477, 0.103407, 1.072, 2048, 1996, 2488
6795, 22518.1, -1, 72, 0.0147655, 0.00584685, -2.85241, 0.0952367, -0.0995469, 0.0220753, 0.139524, 1.071, 2040, 2012, 2496
6796, 22543.9, -1, 72, 0.0145037, 0.00495674, -2.82572, 0.115161, -0.101258, 0.0225206, 0.154991, 1.072, 2016, 2048, 2524
6797, 22575.5, -1, 72, 0.0139975, 0.0039968, -2.79912, 0.117775, -0.0905485, 0.023341, 0.150382, 1.073, 1992, 2076, 2532
6798, 22605.4, -1, 72, 0.0137357, 0.00338594, -2.78378, 0.108243, -0.0876515, 0.0239324, 0.141323, 1.073, 2036, 2096, 2524
6799, 22634.8, -1, 72, 0.0128631, 0.00305433, -2.76104, 0.0897733, -0.0777642, 0.0244682, 0.121265, 1.074, 1952, 2032, 2528
6800, 22665.6, -1, 72, 0.0117635, 0.00280998, -2.73432, 0.0810019, -0.0772364, 0.029074, 0.115638, 1.075, 1948, 2012, 2516
6801, 22695.4, -1, 72, 0.0108385, 0.00324631, -2.7077, 0.0759795, -0.0735665, 0.0287612, 0.1096, 1.077, 1968, 2000, 2500
6802, 22725.1, -1, 72, 0.0105418, 0.00349066, -2.70022, 0.0750815, -0.0705026, 0.028728, 0.106926, 1.077, 2060, 2056, 2576
6803, 22755.4, -1, 72, 0.00954695, 0.00382227, -2.66976, 0.0728155, -0.0756141, 0.0351361, 0.110698, 1.079, 1976, 2020, 2512
6804, 22785.6, -1, 72, 0.00846485, 0.0039619, -2.6432, 0.0523655, -0.0660227, 0.0353617, 0.091387, 1.081, 1996, 2028, 2496
6805, 22816, -1, 72, 0.00801106, 0.00378736, -2.61634, 0.0545894, -0.0398958, 0.0274176, 0.0729617, 1.081, 2016, 2064, 2520
6806, 22853.1, -1, 72, 0.00808087, 0.00352557, -2.59743, 0.0676174, -0.0198992, 0.0266218, 0.0753446, 1.082, 2040, 1980, 2540
6807, 22882.6, -1, 72, 0.00783653, 0.00225147, -2.57445, 0.0556643, -0.0269209, 0.0255848, 0.0669166, 1.083, 2028, 2068, 2576
6808, 22908.6, -1, 72, 0.00747001, 0.000907571, -2.55158, 0.0354396, -0.019613, 0.0227289, 0.0464461, 1.083, 2056, 2108, 2528
6809, 22939.4, -1, 72, 0.00682424, -0.000506145, -2.52506, 0.0322974, -0.032191, 0.0299348, 0.0545479, 1.085, 2044, 2096, 2532
6810, 22974, -1, 72, 0.00610865, -0.00101229, -2.50203, 0.027476, -0.0529869, 0.0278788, 0.0658769, 1.086, 1948, 2024, 2524
6811, 23001.1, -1, 72, 0.00541052, -0.00102974, -2.4753, 0.0223943, -0.0529748, 0.0329234, 0.0662706, 1.089, 1928, 2040, 2532
6812, 23032.1, -1, 72, 0.00551524, -0.00106465, -2.45999, 0.0236215, -0.0489356, 0.0249267, 0.059783, 1.089, 1996, 2016, 2504
6813, 23062.6, -1, 72, 0.00568977, -0.00141372, -2.43311, 0.0138159, -0.104239, 0.0187751, 0.106814, 1.089, 2016, 2000, 2504
6814, 23093, -1, 72, 0.00511381, -0.00167552, -2.41044, 0.00611031, -0.107851, 0.0177718, 0.109476, 1.089, 1972, 2052, 2528
6815, 23129.7, -1, 72, 0.00436332, -0.0018326, -2.38747, 0.00108505, -0.107924, 0.0166973, 0.109213, 1.09, 2056, 2040, 2540
6816, 23154.6, -1, 72, 0.00328122, -0.00190241, -2.36085, 0.0118781, -0.100239, 0.0199699, 0.102897, 1.091, 2048, 2024, 2512
6817, 23185, -1, 72, 0.00333358, -0.00193732, -2.33785, 0.030264, -0.0469183, 0.0233949, 0.0605356, 1.093, 2024, 2004, 2576
6818, 23221.3, -1, 72, 0.00380482, -0.00190241, -2.31129, 0.0208988, -0.0117859, 0.0178859, 0.0299261, 1.093, 2016, 1984, 2564
6819, 23247.3, -1, 72, 0.00376991, -0.00197222, -2.29982, 0.0159405, 0.00113948, 0.0168488, 0.0232224, 1.094, 2032, 2044, 2576
6820, 23283.8, -1, 72, 0.00336849, -0.00251327, -2.2617, 0.0438438, 0.0214137, 0.00941501, 0.0496937, 1.093, 2092, 2076, 2544
6821, 23310.3, -1, 72, 0.00321141, -0.00305433, -2.24652, 0.0650667, -0.0111018, 0.0192722, 0.068763, 1.095, 2100, 2016, 2540
6822, 23341, -1, 72, 0.00254818, -0.00387463, -2.21978, 0.0641884, 0.0138113, 0.0192667, 0.0684259, 1.097, 2116, 2008, 2524
6823, 23372.5, -1, 72, 0.00167552, -0.00466003, -2.19678, 0.0740599, 0.0750585, 0.0165039, 0.106729, 1.097, 2104, 2012, 2504
6824, 23417.4, -1, 72, 0.000802851, -0.0053058, -2.16243, 0.0795532, 0.0506164, 0.0216082, 0.096735, 1.1, 1960, 2064, 2536
6825, 23469, -1, 72, 0.00129154, -0.00539307, -2.13567, 0.0992532, 0.0671121, 0.0194323, 0.121379, 1.101, 1996, 2064, 2508
6826, 23519.3, -1, 72, 0.000174533, -0.00476475, -2.08967, 0.101829, 0.0361977, 0.0182337, 0.109599, 1.103, 2028, 2004, 2572
6827, 23563.2, -1, 72, -0.000139626, -0.00486947, -2.05507, 0.114613, 0.0418833, 0.00181571, 0.122039, 1.102, 2068, 2092, 2508
6828, 23612.8, -1, 72, 0.00106465, -0.00513127, -2.01285, 0.130899, 0.0837052, 0.00152239, 0.155381, 1.103, 2068, 2064, 2548
6829, 23655.8, -1, 72, 0.00141372, -0.00493928, -1.97824, 0.154143, 0.105051, -0.00152096, 0.186542, 1.103, 1976, 2040, 2532
6830, 23700.8, -1, 72, 0.000837758, -0.00446804, -1.94339, 0.178832, 0.128846, -0.00730357, 0.220535, 1.102, 2096, 2004, 2520
6831, 23746.4, -1, 72, 0.00111701, -0.00443314, -1.91257, 0.18612, 0.10589, -0.00929807, 0.214336, 1.102, 1960, 2052, 2556
6832, 23789.2, -1, 72, 0.00146608, -0.00418879, -1.8774, 0.2132, 0.0902954, -0.00592536, 0.231609, 1.102, 2084, 2012, 2544
6833, 23835.8, -1, 72, 0.000925025, -0.00394444, -1.84647, 0.238152, 0.110505, 3.21135e-05, 0.262541, 1.103, 2000, 2048, 2508
6834, 23881.5, -1, 72, 0.000890118, -0.00378736, -1.80741, 0.238635, 0.122333, -0.00242252, 0.268175, 1.103, 2028, 2016, 2504
6835, 23925.9, -1, 72, 0.00115192, -0.00380482, -1.77603, 0.267623, 0.192747, -0.0175928, 0.330277, 1.101, 2032, 2076, 2504
6836, 23971.4, -1, 72, 0.00010472, -0.00434587, -1.74489, 0.271492, 0.177259, -0.0136986, 0.324524, 1.1, 2068, 2020, 2584
6837, 24017.1, -1, 72, -0.00188496, -0.00493928, -1.70585, 0.266646, 0.160327, -0.0139548, 0.311447, 1.1, 2084, 2040, 2528
6838, 24066.4, -1, 72, -0.00359538, -0.00574213, -1.66674, 0.275048, 0.12877, -0.00938381, 0.303844, 1.1, 2068, 2056, 2504
6839, 24072.7, -1, 72, -0.0039619, -0.00596903, -1.65483, 0.275897, 0.124818, 0.00205667, 0.302825, 1.102, 2028, 2076, 2508
6840, 24114.4, -1, 72, -0.00476475, -0.00588176, -1.63171, 0.286338, 0.12569, -0.0112461, 0.312912, 1.1, 1984, 2048, 2572
6841, 24157.9, -1, 72, -0.00589921, -0.00574213, -1.59619, 0.329203, 0.215595, -0.0109429, 0.393669, 1.099, 2056, 2008, 2532
6842, 24202.5, -1, 72, -0.00677188, -0.00476475, -1.56898, 0.330114, 0.215088, -0.0136755, 0.39424, 1.099, 2044, 2020, 2556
6843, 24245.2, -1, 72, -0.00945968, -0.00389208, -1.53366, 0.325413, 0.218091, -0.00740927, 0.391806, 1.099, 2088, 2040, 2516
6844, 24290.6, -1, 72, -0.0105069, -0.00261799, -1.49864, 0.347187, 0.230646, 0.00209061, 0.416822, 1.1, 1980, 1984, 2500
6845, 24335.7, -1, 72, -0.0106989, -0.00102974, -1.46321, 0.353008, 0.212005, 0.0016103, 0.411781, 1.101, 2084, 2064, 2564
6846, 24384.9, -1, 72, -0.011973, -0.00411898, -1.43836, 0.336821, 0.20223, -0.00548591, 0.392906, 1.1, 2068, 2028, 2536
6847, 24432.2, -1, 72, -0.0101578, -0.01213, -1.41745, 0.329166, 0.194959, -0.00316914, 0.382582, 1.1, 2092, 2076, 2556
6848, 24477.4, -1, 72, -0.00596903, -0.0203156, -1.40523, 0.225638, 0.167784, 0.000566405, 0.281184, 1.102, 2048, 1960, 2516
6849, 24522, -1, 72, -0.00191986, -0.0252375, -1.39345, 0.0797914, 0.191616, -0.00186661, 0.207573, 1.102, 2076, 2040, 2512
6850, 24575.4, -1, 72, 0.00429351, -0.0316603, -1.38028, 0.00143241, 0.242192, 0.0152681, 0.242677, 1.106, 1960, 2020, 2528
6851, 24585.3, -1, 72, 0.00549779, -0.0325504, -1.37844, 0.0149709, 0.253266, 0.0135995, 0.254073, 1.107, 2076, 2044, 2516
6852, 24606.5, -1, 72, 0.00794125, -0.0344703, -1.37521, 0.0209315, 0.261536, 0.00592335, 0.262439, 1.106, 1984, 2064, 2532
6853, 24638.6, -1, 72, 0.0125315, -0.0376991, -1.36947, 0.00684977, 0.243711, 0.00346175, 0.243832, 1.106, 1984, 2064, 2540
6854, 24665.8, -1, 72, 0.0163886, -0.0395492, -1.36485, -0.00355621, 0.258867, 0.00022826, 0.258892, 1.106, 2140, 2028, 2512
6855, 24697.1, -1, 72, 0.0193557, -0.0408233, -1.36179, -0.0205171, 0.24767, -0.00695345, 0.248616, 1.105, 1928, 2040, 2544
6856, 24733, -1, 72, 0.0246615, -0.0424813, -1.3565, -0.0294246, 0.265321, -0.00804399, 0.267069, 1.105, 2128, 2052, 2532
