#BEGIN frameIdx[0], TimeInSec[1], FlagAnimationStart[2], batteryPercent[3], Roll[4], Pitch[5], Yaw[6], Vx[7], Vy[8], Vz[9], Vmag[10], Altitude[11], PosLatitude(ax)[12], PosLongitude(ay)[13], PosElevation(az)[14], DroneTime[15]
4663, 12666, -1, 65, -0.00335103, -0.00907571, 2.05429, 0.0366259, -0.0300601, 0.0400251, 0.0620248, 1.92, 2044, 2036, 2480, 746612418
4664, 12698.3, -1, 65, -0.0042586, -0.0100705, 2.0546, 0.0347014, -0.0295054, 0.0104606, 0.0467352, 1.921, 2020, 2024, 2484, 746648001
4665, 12728.4, -1, 65, -0.00466003, -0.0106814, 2.05443, 0.0333898, -0.0296533, -0.00415181, 0.044849, 1.921, 2016, 2036, 2492, 746667593
4666, 12759.5, -1, 65, -0.00535816, -0.0107861, 2.05457, 0.0315394, -0.029466, -0.0436485, 0.0613855, 1.917, 2032, 2004, 2480, 746697775
4667, 12787.5, -1, 65, -0.00645772, -0.0107338, 2.05457, 0.0301582, -0.0283744, -0.07069, 0.081925, 1.913, 2060, 2008, 2492, 746732962
4668, 12820.9, -1, 65, -0.00738274, -0.0103847, 2.05457, 0.0278243, -0.0265308, -0.0872939, 0.095385, 1.91, 2080, 2020, 2500, 746768149
4669, 12848.1, -1, 65, -0.0076969, -0.0101927, 2.05455, 0.0268981, -0.025472, -0.0931633, 0.100258, 1.908, 1996, 2016, 2516, 746788229
4670, 12883.5, -1, 65, -0.00849975, -0.00944223, 2.05443, 0.023491, -0.0239365, -0.106276, 0.111442, 1.903, 2132, 2044, 2500, 746833579
4671, 12911.6, -1, 65, -0.0087441, -0.00923279, 2.05465, 0.022592, -0.0225688, -0.117479, 0.121741, 1.899, 2152, 2044, 2532, 746853629
4672, 12939.9, -1, 65, -0.00898845, -0.00897099, 2.05443, 0.020298, -0.0205519, -0.120462, 0.123877, 1.896, 2056, 2036, 2500, 746883505
4673, 12971.5, -1, 65, -0.0090059, -0.00863938, 2.05444, 0.0184954, -0.0178975, -0.129657, 0.132187, 1.89, 2088, 2032, 2496, 746918784
4674, 12999.8, -1, 65, -0.00856957, -0.00823795, 2.05436, 0.0178272, -0.0159778, -0.139407, 0.141448, 1.885, 2040, 2036, 2560, 746943778
4675, 13030.1, -1, 65, -0.00849975, -0.00762709, 2.05432, 0.0160233, -0.0139603, -0.109584, 0.111626, 1.886, 2168, 2044, 2536, 746974051
4676, 13060.3, -1, 65, -0.00787143, -0.00731293, 2.05429, 0.0152118, -0.0121257, -0.111828, 0.113508, 1.882, 2032, 2012, 2500, 747004141
4677, 13090.5, -1, 65, -0.00802851, -0.00602139, 2.05424, 0.0138461, -0.0102613, -0.125844, 0.127019, 1.875, 2148, 2052, 2556, 747044180
4678, 13121.3, -1, 65, -0.00656244, -0.0042586, 2.05415, 0.0131751, -0.00837345, -0.134206, 0.135111, 1.869, 2068, 2004, 2516, 747074362
4679, 13151.5, -1, 65, -0.0044855, -6.98132e-05, 2.05385, 0.0136235, -0.00795879, -0.140965, 0.141845, 1.863, 2044, 2072, 2568, 747099509
4680, 13181.9, -1, 65, -0.00193732, 0.00431096, 2.05334, 0.0161952, -0.00798781, -0.13856, 0.139732, 1.859, 2140, 2040, 2564, 747129630
4681, 13212, -1, 65, -0.000191986, 0.0058294, 2.05385, 0.0198962, -0.00878189, -0.131092, 0.132884, 1.854, 2132, 2048, 2576, 747164725
4682, 13243.4, -1, 65, 0.000785398, 0.00521853, 2.05294, 0.022692, -0.00999724, -0.124216, 0.126666, 1.85, 2040, 1968, 2552, 747194846
4683, 13274.4, -1, 65, 0.00174533, 0.00450295, 2.05328, 0.0253136, -0.0112779, -0.118708, 0.1219, 1.846, 2052, 1992, 2584, 747230032
4684, 13307.3, -1, 65, 0.00260054, 0.00397935, 2.05282, 0.0275552, -0.013014, -0.0882444, 0.0933581, 1.847, 1964, 1992, 2508, 747260153
4685, 13335.7, -1, 65, 0.00286234, 0.00432842, 2.05245, 0.0282962, -0.0144303, -0.0872143, 0.0928183, 1.845, 1996, 1980, 2560, 747280325
4686, 13369.9, -1, 65, 0.00289725, 0.00443314, 2.05237, 0.0297889, -0.0164356, -0.0807866, 0.0876583, 1.843, 2016, 1988, 2588, 747315451
4687, 13395.7, -1, 65, 0.00397935, 0.00424115, 2.05172, 0.0317695, -0.0175751, -0.0925351, 0.0994028, 1.837, 2028, 1984, 2592, 747350546
4688, 13430.5, -1, 65, 0.00471239, 0.00347321, 2.05127, 0.033995, -0.0187555, -0.0951821, 0.102796, 1.834, 2064, 2088, 2492, 747375815
4689, 13459.9, -1, 65, 0.00509636, 0.0029147, 2.05113, 0.0354449, -0.0203003, -0.0910888, 0.0998279, 1.832, 2024, 1984, 2580, 747400748
4690, 13490.8, -1, 65, 0.00492183, 0.00244346, 2.05034, 0.037726, -0.022689, -0.0853989, 0.0960782, 1.828, 2032, 1976, 2580, 747435873
4691, 13521.1, -1, 65, 0.00434587, 0.00181514, 2.05013, 0.0400748, -0.0241391, -0.0683042, 0.0827898, 1.828, 2072, 2056, 2572, 747466025
4692, 13553.6, -1, 65, 0.00363028, 0.000942478, 2.04963, 0.0410552, -0.0254001, -0.0732334, 0.0877145, 1.826, 1996, 2016, 2520, 747491232
4693, 13584.6, -1, 65, 0.00202458, -0.000959931, 2.04889, 0.0416012, -0.0277788, -0.0623443, 0.079932, 1.824, 2040, 2048, 2536, 747531393
4694, 13611.5, -1, 65, 0.000977384, -0.00242601, 2.04846, 0.0417892, -0.0281245, -0.0601012, 0.0784186, 1.822, 2076, 2024, 2552, 747556418
4695, 13646.2, -1, 65, 0.000349066, -0.001309, 2.04764, 0.0413461, -0.0282293, -0.0562606, 0.0753104, 1.82, 1932, 2060, 2516, 748693701
4696, 13675.5, -1, 65, 0.00127409, 0.00406662, 2.04725, 0.0413074, -0.0285281, -0.0537245, 0.0735288, 1.819, 2140, 2012, 2568, 748718969
4697, 13704, -1, 65, 0.00253073, 0.0143641, 2.04664, 0.045238, -0.0293828, -0.0417997, 0.0682425, 1.819, 2028, 2008, 2556, 748749243
4698, 13741.7, -1, 65, 0.00314159, 0.0269653, 2.04631, 0.0522538, -0.0303925, -0.0411779, 0.0731422, 1.818, 1924, 2044, 2532, 748779119
4699, 13769.3, -1, 65, 0.00279253, 0.0419752, 2.0457, 0.0659499, -0.0313401, -0.028309, 0.0783134, 1.819, 1952, 2012, 2524, 748814245
4700, 13797.7, -1, 65, 0.00350811, 0.0530929, 2.04514, 0.0816438, -0.0318405, -0.0229306, 0.0905834, 1.82, 2004, 2088, 2540, 748844396
4701, 13828.2, -1, 65, 0.00432842, 0.0623781, 2.04511, 0.0957432, -0.0333669, -0.0265075, 0.104799, 1.819, 2052, 1980, 2528, 748869604
4702, 13862.9, -1, 65, 0.00584685, 0.07662, 2.04411, 0.127428, -0.0354734, -0.0214118, 0.133996, 1.819, 2032, 2088, 2524, 748914770
4703, 13889.5, -1, 65, 0.00640536, 0.080512, 2.04409, 0.138496, -0.0362311, -0.0225279, 0.144918, 1.819, 2036, 2092, 2532, 748929846
4704, 13920.1, -1, 65, 0.00722566, 0.0879995, 2.04427, 0.164003, -0.0386724, -0.00445307, 0.16856, 1.822, 2000, 2044, 2564, 748960027
4705, 13952.7, -1, 65, 0.00748746, 0.0959757, 2.04329, 0.198666, -0.04201, -0.00803402, 0.203218, 1.822, 2040, 2040, 2496, 749000128
4706, 13980, -1, 65, 0.00733038, 0.0997456, 2.0435, 0.221853, -0.0438032, -0.0122001, 0.226465, 1.822, 2068, 2036, 2576, 749025243
4707, 14013.3, -1, 65, 0.00747001, 0.104057, 2.04324, 0.256071, -0.0463203, 0.00122219, 0.26023, 1.826, 2044, 2044, 2576, 749060400
4708, 14041.2, -1, 65, 0.00764454, 0.106971, 2.04312, 0.279323, -0.0482151, -0.00544554, 0.283506, 1.826, 2008, 2028, 2476, 749085394
4709, 14071, -1, 65, 0.00773181, 0.110113, 2.04306, 0.313679, -0.0514827, -0.0125909, 0.318125, 1.826, 2016, 2024, 2480, 749120764
4710, 14101.8, -1, 65, 0.00792379, 0.111666, 2.04294, 0.252641, -0.0325151, -0.0177686, 0.255344, 1.825, 1972, 2024, 2492, 749150823
4711, 14134.1, -1, 65, 0.00844739, 0.112609, 2.04293, 0.24535, 0.0340305, -0.0216799, 0.248646, 1.825, 2108, 2036, 2580, 749180822
4712, 14164.2, -1, 65, 0.00912807, 0.113062, 2.0428, 0.242211, 0.036113, -0.0518841, 0.250324, 1.816, 2124, 2032, 2580, 749216131
4713, 14199.9, -1, 65, 0.00980875, 0.113446, 2.04272, 0.207304, -0.0136845, -0.0587093, 0.215891, 1.813, 2096, 2048, 2588, 749246282
4714, 14225.2, -1, 65, 0.0102625, 0.113272, 2.04272, 0.207691, -0.0192426, -0.0360999, 0.211682, 1.815, 1988, 2036, 2512, 749271368
4715, 14256.1, -1, 65, 0.0108734, 0.112609, 2.04258, 0.27003, 0.0223798, -0.0365163, 0.273406, 1.814, 1964, 2048, 2516, 749306432
4716, 14287.1, -1, 65, 0.0114319, 0.111649, 2.04284, 0.275866, 0.0149205, -0.0223803, 0.277174, 1.816, 2044, 2040, 2528, 749336553
4717, 14321.1, -1, 65, 0.0116413, 0.110322, 2.04277, 0.248066, -0.0267553, -0.0382767, 0.252424, 1.813, 2016, 2064, 2540, 749371923
4718, 14349.7, -1, 65, 0.011589, 0.109153, 2.0428, 0.275759, -0.0307784, -0.0375323, 0.279998, 1.812, 2036, 2004, 2520, 749401861
4719, 14383.5, -1, 65, 0.0115541, 0.106919, 2.0427, 0.307942, -0.03511, -0.0359932, 0.31202, 1.811, 2008, 2040, 2540, 749436987
4720, 14415.3, -1, 65, 0.0120428, 0.104667, 2.04273, 0.333988, -0.0387651, -0.0352687, 0.338074, 1.81, 2076, 1996, 2516, 749467107
4721, 14442.7, -1, 65, 0.0127584, 0.102817, 2.04286, 0.354952, -0.0419916, -0.0356276, 0.359198, 1.809, 1988, 2056, 2536, 749492132
4722, 14471.6, -1, 65, 0.0137532, 0.100688, 2.04294, 0.38065, -0.0460735, -0.0243497, 0.3842, 1.81, 2004, 2024, 2556, 749522375
4723, 14502.2, -1, 65, 0.0137706, 0.0983668, 2.04308, 0.408247, -0.0512658, -0.0188864, 0.411886, 1.81, 2004, 2008, 2540, 749557714
4724, 14532.3, -1, 65, 0.0134739, 0.0966389, 2.04348, 0.425926, -0.0545033, -0.0205946, 0.429893, 1.809, 2020, 2060, 2504, 749582678
4725, 14564.4, -1, 65, 0.0126013, 0.0936195, 2.04399, 0.453086, -0.0595237, -0.0229603, 0.457556, 1.808, 2096, 2032, 2532, 749622900
4726, 14593.5, -1, 65, 0.0118682, 0.0925548, 2.04409, 0.462043, -0.0614312, -0.0321861, 0.467219, 1.807, 2068, 2048, 2520, 749637853
4727, 14623.2, -1, 65, 0.0105767, 0.0894656, 2.04485, 0.487476, -0.0660118, -0.0385236, 0.493431, 1.804, 2088, 2036, 2536, 749678106
4728, 14657.4, -1, 65, 0.00872665, 0.0868999, 2.04535, 0.505126, -0.0686633, -0.0370602, 0.511117, 1.803, 2088, 2048, 2488, 750805348
4729, 14684.7, -1, 65, 0.0066148, 0.0847183, 2.04689, 0.521952, -0.0701881, -0.0396471, 0.52814, 1.801, 1988, 2008, 2508, 750835378
4730, 14715.4, -1, 65, 0.00446804, 0.0830079, 2.04649, 0.534523, -0.0705965, -0.0456004, 0.54109, 1.798, 2052, 2072, 2552, 750860555
4731, 14748.6, -1, 65, 0.000506145, 0.0807564, 2.04844, 0.55388, -0.0719288, -0.0439955, 0.560261, 1.796, 2028, 1976, 2556, 750901051
4732, 14777.3, -1, 65, -0.00200713, 0.0798139, 2.0487, 0.563649, -0.0710833, -0.0411507, 0.569602, 1.795, 2008, 2004, 2516, 750920949
4733, 14812.7, -1, 65, -0.0071384, 0.0782257, 2.04947, 0.578818, -0.0688577, -0.0430627, 0.584488, 1.792, 2000, 2032, 2536, 750955861
4734, 14838.6, -1, 65, -0.0112748, 0.0771785, 2.05066, 0.592528, -0.0655034, -0.0352291, 0.597178, 1.792, 2116, 2016, 2552, 750986073
4735, 14873.6, -1, 65, -0.0150273, 0.0760091, 2.05137, 0.607135, -0.0601262, -0.0318993, 0.610938, 1.79, 2116, 2040, 2556, 751021260
4736, 14903.4, -1, 65, -0.0166155, 0.0758171, 2.05214, 0.61483, -0.0568787, -0.0293409, 0.618152, 1.79, 2056, 2064, 2580, 751041402
4737, 14931.9, -1, 65, -0.0189194, 0.0749444, 2.05307, 0.627408, -0.0514821, -0.0203921, 0.629847, 1.79, 2104, 2052, 2536, 751071675
4738, 14962.1, -1, 65, -0.0206822, 0.074543, 2.05364, 0.637618, -0.0448055, -0.0246332, 0.639665, 1.788, 1980, 2020, 2504, 751101857
4739, 14991.3, -1, 65, -0.0219911, 0.0738972, 2.05458, 0.65013, -0.036618, -0.0171879, 0.651387, 1.788, 1976, 2028, 2508, 751136861
4740, 15027.6, -1, 65, -0.0223577, 0.0733911, 2.05511, 0.657275, -0.0319489, -0.0153307, 0.65823, 1.788, 1980, 2052, 2540, 751156789
4741, 15054.2, -1, 65, -0.0229162, 0.0724835, 2.05593, 0.668491, -0.0234759, -0.00748503, 0.668945, 1.788, 1948, 2028, 2540, 751191945
4742, 15087.8, -1, 65, -0.0230733, 0.0722217, 2.05663, 0.676897, -0.0160431, -0.00624028, 0.677116, 1.788, 1964, 2068, 2556, 751222127
4743, 15114.8, -1, 65, -0.0216595, 0.0717679, 2.05734, 0.687818, -0.00716189, 0.00282214, 0.687861, 1.789, 1948, 2060, 2568, 751257283
4744, 15157.4, -1, 65, -0.0193732, 0.0707731, 2.05842, 0.699018, 0.000765606, 0.00257916, 0.699024, 1.79, 1988, 1996, 2512, 751297566
4745, 15195.8, -1, 65, -0.0179943, 0.0703542, 2.05907, 0.709223, 0.00745651, 0.0161549, 0.709446, 1.792, 1996, 2016, 2504, 751332753
4746, 15234.5, -1, 65, -0.017017, 0.070232, 2.06006, 0.720077, 0.0149181, 0.0126392, 0.720343, 1.793, 2096, 2056, 2548, 751377828
4747, 15273.5, -1, 65, -0.017174, 0.0703891, 2.06055, 0.726484, 0.0202001, 0.0102333, 0.726837, 1.794, 1948, 2008, 2564, 751407887
4748, 15316.1, -1, 65, -0.0173311, 0.0709476, 2.06139, 0.737761, 0.0286323, 0.0239507, 0.738705, 1.798, 2004, 2080, 2532, 751453176
4749, 15354.8, -1, 65, -0.0178024, 0.0706509, 2.06177, 0.746702, 0.0351365, 0.0183033, 0.747752, 1.799, 2000, 2028, 2544, 751493459
4750, 15400.8, -1, 65, -0.0180816, 0.0707556, 2.0624, 0.756811, 0.0433019, 0.0130922, 0.758161, 1.8, 2016, 2036, 2564, 751538503
4751, 15438.8, -1, 65, -0.0174358, 0.0716109, 2.06284, 0.765422, 0.0499616, 0.00895525, 0.767103, 1.801, 1948, 2048, 2504, 751583730
4752, 15477.4, -1, 65, -0.0165108, 0.071925, 2.06308, 0.772577, 0.0546136, 0.00771463, 0.774543, 1.801, 2080, 2044, 2488, 751613912
4753, 15522.2, -1, 65, -0.0159349, 0.0724661, 2.06345, 0.781357, 0.0595914, 0.0104116, 0.783695, 1.803, 2008, 2088, 2576, 751654103
4754, 15567.1, -1, 65, -0.0145211, 0.0725533, 2.06223, 0.794859, 0.0682311, 0.00365269, 0.797791, 1.804, 1932, 1996, 2492, 751714467
4755, 15612.9, -1, 65, -0.0133169, 0.0725708, 2.06399, 0.801879, 0.0706991, -0.0023773, 0.804994, 1.803, 2020, 2016, 2564, 751754537
4756, 15654.4, -1, 65, -0.0125838, 0.0739321, 2.06324, 0.810397, 0.0739334, -0.00161106, 0.813764, 1.804, 2004, 2088, 2560, 752896702
4757, 15693.8, -1, 65, -0.0113272, 0.0756077, 2.06349, 0.817492, 0.0767329, 0.00515992, 0.821101, 1.807, 2044, 2104, 2576, 752931858
4758, 15732.1, -1, 65, -0.00958186, 0.0764978, 2.06272, 0.824685, 0.0795483, -0.00260097, 0.828517, 1.806, 1984, 2004, 2484, 752972050
4759, 15773.8, -1, 65, -0.00839503, 0.0770214, 2.06277, 0.831229, 0.0802506, -0.00385228, 0.835103, 1.807, 1972, 2016, 2476, 753007176
4760, 15812.8, -1, 65, -0.00794125, 0.0774403, 2.06232, 0.839254, 0.0816642, -0.00120398, 0.843219, 1.808, 2028, 1996, 2512, 753052372
4761, 15851.2, -1, 65, -0.00778417, 0.0775799, 2.06188, 0.845795, 0.0835139, -0.00742642, 0.849941, 1.808, 2000, 2040, 2536, 753092594
4762, 15890.8, -1, 65, -0.00696386, 0.0779988, 2.06146, 0.852558, 0.0849303, 0.00202103, 0.85678, 1.811, 2008, 2052, 2556, 753127903
4763, 15932.3, -1, 65, -0.00572468, 0.078278, 2.06111, 0.860054, 0.0858276, 0.00645631, 0.86435, 1.814, 2024, 2020, 2500, 753167881
4764, 15978.5, -1, 65, -0.00555015, 0.079395, 2.0609, 0.865983, 0.0869746, -0.00315654, 0.870345, 1.814, 2016, 2068, 2556, 753213169
4765, 16017.4, -1, 65, -0.00397935, 0.0799884, 2.06008, 0.871981, 0.0876781, -0.0109493, 0.876447, 1.813, 2012, 1984, 2488, 753253300
4766, 16056.8, -1, 65, -0.00315905, 0.0810356, 2.06006, 0.877746, 0.0865423, -0.0194334, 0.882216, 1.812, 2000, 2048, 2564, 753293461
4767, 16095.9, -1, 65, -0.00322886, 0.0679806, 2.05975, 0.883445, 0.0861527, -0.0205122, 0.887873, 1.812, 2000, 2028, 2492, 753333592
4768, 16138.3, -1, 65, -0.00211185, 0.0298626, 2.05949, 0.87106, 0.0847268, -0.025734, 0.875549, 1.811, 2056, 2028, 2560, 753378788
4769, 16182.2, -1, 65, -0.000855211, -0.00745256, 2.05924, 0.84439, 0.0833162, -0.0205914, 0.84874, 1.812, 1932, 2044, 2556, 753424046
4770, 16229, -1, 65, 0.000191986, -0.0335976, 2.05923, 0.810538, 0.0818052, -0.0174676, 0.814843, 1.813, 2008, 2040, 2504, 753464176
4771, 16278.8, -1, 65, 0.0016057, -0.063338, 2.05928, 0.750856, 0.0790475, -0.0100182, 0.755071, 1.816, 1940, 2048, 2524, 753519535
4772, 16318.1, -1, 65, 0.00219911, -0.0804946, 2.05958, 0.705342, 0.0771695, -0.00553968, 0.709572, 1.817, 1936, 2044, 2556, 753554722
4773, 16361.5, -1, 65, 0.00293215, -0.0983144, 2.05951, 0.648584, 0.0747321, -0.00183186, 0.652878, 1.819, 2020, 2036, 2512, 753594853
4774, 16400.7, -1, 65, 0.00357792, -0.116047, 2.05958, 0.577808, 0.0711467, -0.00219186, 0.582176, 1.82, 2036, 2052, 2580, 753639988
4775, 16439.1, -1, 65, 0.0034383, -0.126362, 2.05956, 0.527714, 0.0683477, -0.00929045, 0.532202, 1.82, 1988, 2052, 2560, 753670078
4776, 16482.2, -1, 65, 0.00336849, -0.136973, 2.05937, 0.465472, 0.0661309, -0.00424622, 0.470165, 1.823, 1972, 2044, 2552, 753705418
4777, 16527.9, -1, 65, 0.00347321, -0.14762, 2.05931, 0.37126, 0.0636093, 0.00452356, 0.376697, 1.826, 2004, 2036, 2568, 753755558
4778, 16573.8, -1, 65, 0.00488692, -0.154689, 2.05947, 0.258388, 0.0608688, -0.00138737, 0.265464, 1.829, 1936, 2032, 2552, 753815739
4779, 16615.6, -1, 65, 0.00675442, -0.1542, 2.05994, 0.184348, 0.0570903, -0.00835009, 0.193166, 1.83, 1992, 2032, 2508, 753855931
4780, 16662, -1, 65, 0.00752237, -0.131982, 2.06048, 0.11352, 0.0531767, -0.0109262, 0.125833, 1.832, 1988, 2052, 2532, 754993335
4781, 16709.7, -1, 65, 0.00783653, -0.0861844, 2.06109, 0.0522245, 0.0492243, -0.0183655, 0.0740791, 1.833, 1980, 2048, 2564, 755043476
4782, 16749.5, -1, 65, 0.00820305, -0.0621686, 2.06155, 0.0152325, 0.0461095, -0.0314865, 0.057875, 1.831, 1968, 2012, 2492, 755083942
4783, 16789.1, -1, 65, 0.00788889, -0.0455007, 2.06202, -0.0208842, 0.0419687, -0.0391241, 0.0610591, 1.831, 2080, 2076, 2556, 755128986
4784, 16829.1, -1, 65, 0.00727802, -0.0346797, 2.06254, -0.0428179, 0.0393531, -0.0561649, 0.0808488, 1.827, 2080, 2052, 2528, 755163990
4785, 16869, -1, 65, 0.00626573, -0.0248884, 2.06247, -0.0580306, 0.0374063, -0.059441, 0.0911044, 1.825, 1952, 2020, 2540, 755194110
4786, 16911, -1, 65, 0.00572468, -0.0104371, 2.06298, -0.0759998, 0.0357207, -0.0638861, 0.105515, 1.822, 2008, 2052, 2572, 755244373
4787, 16953.3, -1, 65, 0.00483456, 0.000244346, 2.06336, -0.0868195, 0.0333877, -0.0570058, 0.109096, 1.822, 2032, 2020, 2524, 755289478
4788, 17000.9, -1, 65, 0.00389208, 0.00937242, 2.06369, -0.0933185, 0.0316347, -0.069331, 0.120482, 1.818, 2004, 2032, 2532, 755334857
4789, 17051.5, -1, 65, 0.00357792, 0.0166679, 2.06392, -0.0131025, 0.0189921, -0.0830102, 0.0861572, 1.812, 2004, 2048, 2532, 755380176
4790, 17097.3, -1, 65, 0.00221657, 0.0163712, 2.06389, 0.465368, -0.0653874, -0.0723914, 0.475482, 1.809, 2040, 2016, 2528, 755435199
4791, 17148, -1, 65, -0.00326377, -0.0129154, 2.0638, 0.455768, -0.0640735, -0.0683656, 0.465299, 1.806, 2132, 2068, 2548, 755475360
4792, 17196.9, -1, 65, -0.0108036, -0.0637045, 2.0641, 0.414778, -0.0575864, -0.0525501, 0.42204, 1.806, 2012, 2072, 2560, 755530567
4793, 17242.6, -1, 65, -0.0134565, -0.0867429, 2.06438, 0.368059, -0.0497156, -0.0363275, 0.373174, 1.807, 2012, 2040, 2520, 755575855
4794, 17292.5, -1, 65, -0.0144339, -0.0954346, 2.06464, 0.313779, -0.0407583, -0.0127204, 0.316671, 1.81, 2084, 2044, 2528, 755621143
4795, 17339.2, -1, 65, -0.0149575, -0.0950332, 2.06458, 0.250407, -0.0307914, -0.023362, 0.253373, 1.809, 2044, 2084, 2524, 755676502
4796, 17389.5, -1, 65, -0.0145386, -0.0901637, 2.0646, 0.211143, -0.0245597, -0.0254617, 0.214086, 1.809, 2032, 2076, 2536, 755711475
4797, 17396.7, -1, 65, -0.0141372, -0.0875283, 2.06448, 0.195256, -0.0222428, -0.0277625, 0.19847, 1.808, 2052, 2068, 2520, 755726459
4798, 17437.3, -1, 65, -0.0128107, -0.0774577, 2.06401, 0.151617, -0.014785, -0.0283017, 0.154943, 1.808, 2024, 2040, 2504, 755771595
4799, 17480.1, -1, 65, -0.0117984, -0.0700924, 2.06383, 0.120654, -0.00984558, -0.0362854, 0.126376, 1.806, 2008, 2056, 2492, 755806903
4800, 17533.5, -1, 65, -0.00914553, -0.0544019, 2.06279, 0.078943, -0.00279918, -0.0388666, 0.0880366, 1.804, 1940, 2052, 2548, 755862201
4801, 17580.4, -1, 65, -0.00652753, -0.0405091, 2.06315, 0.0479646, 0.00241829, -0.0422869, 0.0639893, 1.802, 2012, 2024, 2556, 755917285
4802, 17626.2, -1, 65, -0.00467748, -0.0311018, 2.06324, 0.0303667, 0.00455517, -0.0439388, 0.0536051, 1.8, 2052, 2000, 2496, 755957447
4803, 17671.3, -1, 65, -0.00420624, -0.0206822, 2.06308, 0.0153664, 0.00605553, -0.0478964, 0.0506642, 1.798, 2060, 2064, 2520, 757099917
4804, 17715, -1, 65, -0.00342085, -0.0120079, 2.06321, 0.00422108, 0.00823536, -0.0483597, 0.0492372, 1.795, 2016, 1996, 2572, 757145022
4805, 17759.3, -1, 65, -0.00228638, -0.00626573, 2.06314, -0.00161527, 0.00961835, -0.0456917, 0.046721, 1.793, 2096, 2056, 2512, 757185183
4806, 17803.7, -1, 65, -0.00015708, -0.00101229, 2.06354, -0.00591048, 0.0105534, -0.041608, 0.0433305, 1.792, 2028, 1996, 2588, 757230471
4807, 17855.9, -1, 65, 0.00174533, 0.00371755, 2.06347, -0.00758382, 0.0101254, -0.0406762, 0.042598, 1.79, 2020, 2036, 2580, 757280734
4808, 17905.7, -1, 65, 0.00221657, 0.0071384, 2.06369, -0.00659189, 0.00944162, -0.0241092, 0.026718, 1.791, 2004, 2044, 2512, 757326236
4809, 17952.8, -1, 65, 0.00308923, 0.00923279, 2.06364, -0.00458921, 0.00717778, -0.022898, 0.0244315, 1.79, 2032, 1996, 2508, 757376254
4810, 17995.2, -1, 65, 0.00287979, 0.0100705, 2.06368, -0.0020301, 0.00555141, -0.0249078, 0.0255996, 1.789, 2008, 2088, 2568, 757416537
4811, 18045.3, -1, 65, 0.00324631, 0.0103673, 2.06347, 0.00182994, 0.00370142, -0.0131739, 0.0138058, 1.791, 2044, 1980, 2524, 757461459
4812, 18090, -1, 65, 0.00382227, 0.0106465, 2.0635, 0.00652977, 0.00135842, -0.0153544, 0.0167404, 1.79, 2020, 2008, 2572, 757516757
4813, 18132, -1, 65, 0.00387463, 0.0107687, 2.06342, 0.0100098, -0.00034618, -0.0175933, 0.0202445, 1.789, 2048, 2076, 2492, 757557009
4814, 18174.7, -1, 65, 0.00443314, 0.01028, 2.06356, 0.0146789, -0.00205377, -0.0189336, 0.0240451, 1.789, 2036, 1984, 2580, 757602175
4815, 18216.9, -1, 65, 0.00403171, 0.00932006, 2.06342, 0.0186393, -0.00453822, -0.00056592, 0.0191921, 1.793, 2020, 2064, 2496, 757647280
4816, 18262.2, -1, 65, 0.00397935, 0.00792379, 2.06376, 0.0217997, -0.00592193, -0.018965, 0.0294952, 1.789, 2056, 2000, 2568, 757687594
4817, 18280.7, -1, 65, 0.00401426, 0.00738274, 2.06378, 0.0230225, -0.00698179, -0.0192669, 0.0308219, 1.789, 2036, 2016, 2556, 757702761
4818, 18322.9, -1, 65, 0.00394444, 0.0066497, 2.0639, 0.0258946, -0.0096273, -0.020221, 0.0342361, 1.788, 2076, 2024, 2548, 757742617
4819, 18369.3, -1, 65, 0.00631809, 0.0149575, 2.06411, 0.0318673, -0.0130505, -0.0160007, 0.0379718, 1.787, 1988, 2044, 2524, 757802981
4820, 18414.4, -1, 65, 0.00520108, 0.0221831, 2.06427, 0.0383045, -0.0166078, -0.0142722, 0.044122, 1.787, 2072, 2060, 2552, 757843112
4821, 18466, -1, 65, 0.00310669, 0.0272446, 2.06436, 0.0493063, -0.0192152, -0.0145846, 0.0548912, 1.787, 1992, 2024, 2532, 757888369
4822, 18511.5, -1, 65, 0.00141372, 0.0291819, 2.06415, 0.060256, -0.0204959, -0.00988317, 0.0644092, 1.787, 2080, 2012, 2512, 757933444
4823, 18558.5, -1, 65, -0.000401426, 0.0277507, 2.0641, 0.0730634, -0.0209337, -0.0188524, 0.0783064, 1.785, 2040, 1976, 2520, 757988711
4824, 18603.8, -1, 65, -0.000261799, 0.0250629, 2.06406, 0.0824383, -0.021877, -0.0230995, 0.0883644, 1.783, 2008, 2068, 2548, 758029483
4825, 18644.2, -1, 65, -0.000523599, 0.0217643, 2.06418, 0.0916238, -0.0222337, -0.0207669, 0.0965429, 1.782, 2056, 1976, 2528, 759171221
4826, 18683.2, -1, 65, -0.000942478, 0.0189892, 2.06656, 0.0978483, -0.0223685, -0.0192217, 0.102196, 1.781, 2040, 1964, 2548, 759206408
4827, 18722.7, -1, 65, -0.00125664, 0.0149924, 2.06389, 0.103432, -0.022093, -0.0170507, 0.107131, 1.781, 2036, 2096, 2500, 759251696
4828, 18761.6, -1, 65, -0.00122173, 0.0122871, 2.06521, 0.106361, -0.0217086, -0.0120563, 0.109221, 1.781, 2032, 2068, 2540, 759281664
