#BEGIN frameIdx[0], TimeInSec[1], FlagAnimationStart[2], batteryPercent[3], Roll[4], Pitch[5], Yaw[6], Vx[7], Vy[8], Vz[9], Vmag[10], Altitude[11], PosLatitude[12], PosLongitude[13], PosElevation[14]
1429, 6149.84, -1, 87, -0.00626573, 0.00595157, 1.74823, 0.0048058, 0.00496589, 0.0271818, 0.0280465, 0.745, 0, 0, 0
1430, 6200.98, -1, 87, -0.00565487, 0.00701622, 1.74789, 0.00809643, 0.00229302, 0.0250973, 0.0264704, 0.746, 0, 0, 0
1431, 6245.47, -1, 87, -0.00511381, 0.00767945, 1.74863, 0.00850295, 0.00290763, 0.0296913, 0.0310214, 0.748, 0, 0, 0
1432, 6292.89, -1, 87, -0.00518363, 0.00844739, 1.74844, 0.0107136, 0.0069093, 0.0216946, 0.0251629, 0.747, 0, 0, 0
1433, 6336.93, -1, 87, -0.00509636, 0.00846485, 1.74833, 0.0113743, 0.00548385, 0.0176124, 0.0216713, 0.747, 0, 0, 0
1434, 6382.5, -1, 87, -0.00277507, 0.00858702, 1.74833, 0.0134978, 0.0118673, 0.0210267, 0.0276613, 0.749, 0, 0, 0
1435, 6427.36, -1, 87, -0.00115192, 0.00933751, 1.74774, 0.0115989, 0.00982971, 0.0147194, 0.0211617, 0.748, 0, 0, 0
1436, 6472.32, -1, 87, -0.00158825, 0.00986111, 1.74753, 0.0151608, 0.00677017, 0.0164354, 0.0233625, 0.749, 0, 0, 0
1437, 6521.31, -1, 87, -0.00294961, 0.00959931, 1.74755, 0.0182657, 0.00691431, 0.0108434, 0.0223388, 0.748, 0, 0, 0
1438, 6541.51, -1, 87, -0.00310669, 0.00923279, 1.74746, 0.0225763, 0.00944843, 0.0119864, 0.0272514, 0.748, 0, 0, 0
1439, 6586.66, -1, 87, -0.00305433, 0.00813323, 1.74742, 0.0243206, 0.0104658, 0.0119691, 0.0290565, 0.748, 0, 0, 0
1440, 6630.3, -1, 87, -0.00190241, 0.00575959, 1.74721, 0.0325529, 0.0155461, 0.017326, 0.0400195, 0.75, 0, 0, 0
1441, 6681.81, -1, 87, 0.000366519, 0.00345575, 1.74709, 0.0232994, 0.00917743, 0.014843, 0.0291102, 0.75, 0, 0, 0
1442, 6725.13, -1, 87, 0.000575959, 0.00185005, 1.74685, 0.0178327, 0.00382124, 0.0145736, 0.0233452, 0.75, 0, 0, 0
1443, 6762.82, -1, 87, 0.000907571, 0.00148353, 1.74746, 0.0194775, 0.00770016, 0.0114324, 0.0238614, 0.75, 0, 0, 0
1444, 6803.51, -1, 87, 0.000785398, 0.00136136, 1.74697, 0.0172483, 0.00108804, 0.0126238, 0.0214021, 0.75, 0, 0, 0
1445, 6846.23, -1, 87, -0.000296706, 0.00120428, 1.74789, 0.0195901, 0.0015794, 0.00607508, 0.0205712, 0.749, 0, 0, 0
1446, 6889.53, -1, 87, -0.00286234, 0.000715585, 1.74706, 0.0255658, 0.00665021, 0.00764349, 0.0275002, 0.749, 0, 0, 0
1447, 6935.37, -1, 87, -0.00446804, -0.000942478, 1.7461, 0.0225864, 0.00987341, 0.0106479, 0.0268516, 0.75, 0, 0, 0
1448, 6977.47, -1, 87, -0.0047473, -0.00312414, 1.74678, 0.0190122, 0.0130013, 0.00780032, 0.0243176, 0.749, 0, 0, 0
1449, 7015.29, -1, 87, -0.00438078, -0.00354302, 1.74615, 0.0185552, 0.0140017, 0.0101417, 0.0253613, 0.749, 0, 0, 0
1450, 7041.63, -1, 87, -0.00410152, -0.0034383, 1.74671, 0.0166579, 0.0176563, 0.0142791, 0.0281624, 0.75, 0, 0, 0
1451, 7074.31, -1, 87, -0.00354302, -0.00368264, 1.7462, 0.0147686, 0.024495, 0.0128905, 0.0313732, 0.75, 0, 0, 0
1452, 7106.26, -1, 87, -0.00354302, -0.00441568, 1.74627, 0.0141296, 0.0240861, 0.0136468, 0.0310809, 0.751, 0, 0, 0
1453, 7138.03, -1, 87, -0.00244346, -0.00520108, 1.74615, 0.00739309, 0.0273285, 0.0142869, 0.0317115, 0.751, 0, 0, 0
1454, 7164.07, -1, 87, -0.00148353, -0.00568977, 1.74563, 0.00588862, 0.0266005, 0.00638834, 0.0279834, 0.749, 0, 0, 0
1455, 7195.98, -1, 87, -0.000628319, -0.00520108, 1.7465, 0.00336022, 0.0288328, 0.00793377, 0.0300926, 0.75, 0, 0, 0
1456, 7229.39, -1, 87, 0.00150098, -0.00424115, 1.74704, 0.00397912, 0.0235603, 0.009762, 0.0258112, 0.75, 0, 0, 0
1457, 7256.45, -1, 87, 0.00195477, -0.00336849, 1.74577, 0.00339977, 0.0200106, 0.011, 0.0230864, 0.75, 0, 0, 0
1458, 7287.04, -1, 87, 0.00172788, -0.00244346, 1.74732, 0.00687505, 0.0166976, 0.00268413, 0.018256, 0.748, 0, 0, 0
1459, 7322.42, -1, 87, 0.000890118, -0.0010821, 1.74622, 0.013646, 0.0296103, 0.00147735, 0.0326369, 0.747, 0, 0, 0
1460, 7348.17, -1, 87, 0.00148353, -0.001309, 1.74639, 0.0140848, 0.0291065, 0.00534648, 0.0327743, 0.747, 0, 0, 0
1461, 7381.2, -1, 87, 0.00202458, -0.00216421, 1.74545, 0.00719495, 0.0278064, 0.0081661, 0.0298604, 0.747, 0, 0, 0
1462, 7412.32, -1, 87, 0.00347321, -0.0023911, 1.7461, 0.00233185, 0.0283365, 0.00572867, 0.0290036, 0.747, 0, 0, 0
1463, 7440.14, -1, 87, 0.00408407, -0.00205949, 1.74522, 0.000739286, 0.0251657, 0.00690704, 0.0261069, 0.746, 0, 0, 0
1464, 7471.05, -1, 87, 0.00282743, 0.0039619, 1.74594, -0.00535571, 0.0214408, 0.0366403, 0.0427891, 0.746, 0, 0, 0
1465, 7505.43, -1, 87, -0.000925025, 0.0216421, 1.74584, -0.00867525, 0.0250419, 0.0763601, 0.0808283, 0.747, 0, 0, 0
1466, 7531.79, -1, 87, -0.00146608, 0.029147, 1.74543, 0.0216354, 0.0339603, 0.0957143, 0.103839, 0.75, 0, 0, 0
1467, 7565.61, -1, 87, 0.00247837, 0.0234921, 1.74542, 0.0325897, 0.0550313, 0.0868649, 0.107871, 0.75, 0, 0, 0
1468, 7592.54, -1, 87, 0.00492183, 0.0175057, 1.74496, 0.0211975, 0.0482092, 0.0899731, 0.104253, 0.752, 0, 0, 0
1469, 7627.73, -1, 87, 0.0104371, 0.0042586, 1.74453, 0.00894366, 0.0477946, 0.0777274, 0.0916835, 0.752, 0, 0, 0
1470, 7653.47, -1, 87, 0.0118857, 0.00132645, 1.74343, 0.00536677, 0.0440234, 0.0790157, 0.090611, 0.754, 0, 0, 0
1471, 7690.31, -1, 86, 0.013823, -0.00174533, 1.74414, -0.00144602, 0.0363412, 0.0777797, 0.085863, 0.755, 0, 0, 0
1472, 7719.54, -1, 86, 0.0143292, -0.00324631, 1.74376, -5.73563e-05, 0.0286563, 0.0782573, 0.083339, 0.758, 0, 0, 0
1473, 7745.55, -1, 86, 0.0131772, -0.00376991, 1.74412, -0.00163539, 0.0180267, 0.0751036, 0.077254, 0.76, 0, 0, 0
1474, 7778.76, -1, 86, 0.0118333, -0.00411898, 1.74479, -0.00185052, 0.0100764, 0.0746689, 0.0753684, 0.763, 0, 0, 0
1475, 7811.17, -1, 86, 0.00993092, -0.00492183, 1.74456, -0.00276633, 0.0078091, 0.0735291, 0.0739943, 0.765, 0, 0, 0
1476, 7841.51, -1, 86, 0.00818559, -0.00507891, 1.74514, -0.00404342, 0.0066235, 0.0722663, 0.0726817, 0.767, 0, 0, 0
1477, 7868.94, -1, 86, 0.00638791, -0.00565487, 1.74479, -0.00365616, 0.00505992, 0.0769023, 0.0771553, 0.77, 0, 0, 0
1478, 7902.48, -1, 86, 0.0042586, -0.00623083, 1.74512, -0.00538293, 0.00249896, 0.0729538, 0.0731947, 0.773, 0, 0, 0
1479, 7928.79, -1, 86, 0.00340339, -0.00628319, 1.74505, -0.00947294, 0.00257483, 0.0707017, 0.07138, 0.774, 0, 0, 0
1480, 7960.98, -1, 86, 0.00211185, -0.00605629, 1.74484, -0.0110247, 0.00500216, 0.088246, 0.0890726, 0.777, 0, 0, 0
1481, 7989.79, -1, 86, -0.000314159, -0.0055676, 1.74481, -0.0123041, 0.0010737, 0.141407, 0.141946, 0.781, 0, 0, 0
1482, 8023.48, -1, 86, -0.0020944, -0.00527089, 1.74519, -0.0152847, -0.00256948, 0.197206, 0.197814, 0.786, 0, 0, 0
1483, 8053.08, -1, 86, -0.00366519, -0.00471239, 1.74514, -0.0266197, 0.0019744, 0.256827, 0.25821, 0.792, 0, 0, 0
1484, 8081.33, -1, 86, -0.00500909, -0.0039968, 1.74508, -0.0288644, 0.00674263, 0.297145, 0.29862, 0.797, 0, 0, 0
1485, 8117.95, -1, 86, -0.00537561, -0.00401426, 1.74606, -0.0328032, 0.0234659, 0.348332, 0.350659, 0.805, 0, 0, 0
1486, 8146.43, -1, 86, -0.00453786, -0.00455531, 1.74646, -0.0383964, 0.0239708, 0.378467, 0.381164, 0.81, 0, 0, 0
1487, 8175.09, -1, 86, -0.00375246, -0.00490438, 1.74615, -0.0491616, 0.0267194, 0.422255, 0.425947, 0.819, 0, 0, 0
1488, 8209.46, -1, 86, -0.0039968, -0.00368264, 1.74611, -0.0586606, 0.0355051, 0.473858, 0.478793, 0.833, 0, 0, 0
1489, 8237.74, -1, 86, -0.00289725, -0.00272271, 1.74763, -0.0658678, 0.0491014, 0.505282, 0.511917, 0.844, 0, 0, 0
1490, 8267.99, -1, 86, -0.00191986, -0.00205949, 1.74854, -0.0760507, 0.049582, 0.547677, 0.55515, 0.857, 0, 0, 0
1491, 8298.99, -1, 86, -0.00144862, 0.000244346, 1.74784, -0.0839596, 0.0502293, 0.576472, 0.584715, 0.871, 0, 0, 0
1492, 8333.62, -1, 86, -0.00116937, 0.0026529, 1.74887, -0.0970842, 0.0446545, 0.624848, 0.63392, 0.893, 0, 0, 0
1493, 8360.83, -1, 86, -0.000872665, 0.0037001, 1.75009, -0.0998127, 0.0498162, 0.654043, 0.663488, 0.908, 0, 0, 0
1494, 8391.65, -1, 86, -0.00015708, 0.0045204, 1.75041, -0.10239, 0.0567738, 0.682656, 0.692623, 0.926, 0, 0, 0
1495, 8421.65, -1, 86, 1.74533e-05, 0.00443314, 1.75015, -0.109318, 0.0568141, 0.723705, 0.734117, 0.951, 0, 0, 0
1496, 8451.72, -1, 86, -0.000349066, 0.00417134, 1.75153, -0.104741, 0.0552013, 0.740163, 0.749572, 0.965, 0, 0, 0
1497, 8482.23, -1, 86, -0.000959931, 0.00401426, 1.7536, -0.101689, 0.0557406, 0.768872, 0.777568, 0.991, 0, 0, 0
1498, 8512.62, -1, 86, -0.00125664, 0.00363028, 1.75315, -0.103416, 0.059837, 0.793274, 0.802221, 1.014, 0, 0, 0
1499, 8543.35, -1, 86, -0.00106465, 0.00272271, 1.75358, -0.111125, 0.0603379, 0.818996, 0.8287, 1.042, 0, 0, 0
1500, 8574.1, -1, 86, -0.000767945, 0.00197222, 1.75474, -0.114713, 0.0663503, 0.834271, 0.84473, 1.066, 0, 0, 0
1501, 8605.11, -1, 86, -0.00109956, 0.000820305, 1.75535, -0.121006, 0.056336, 0.842731, 0.853236, 1.094, 0, 0, 0
1502, 8636.44, -1, 86, -0.00151844, 0.00015708, 1.75577, -0.126244, 0.0706656, 0.8484, 0.860647, 1.11, 0, 0, 0
1503, 8667.01, -1, 86, -0.00165806, -0.000750492, 1.75664, -0.12447, 0.0842303, 0.864538, 0.877504, 1.14, 0, 0, 0
1504, 8698.42, -1, 86, -0.00172788, -0.00164061, 1.7562, -0.143883, 0.08243, 0.868971, 0.884652, 1.165, 0, 0, 0
1505, 8728.3, -1, 86, -0.00132645, -0.00216421, 1.75735, -0.158557, 0.0797031, 0.875046, 0.89286, 1.19, 0, 0, 0
1506, 8765.1, -1, 86, -0.000541052, -0.00240855, 1.75805, -0.161197, 0.076481, 0.88305, 0.900895, 1.216, 0, 0, 0
1507, 8790.79, -1, 86, -0.00151844, -0.00333358, 1.75812, -0.150967, 0.0786357, 0.875891, 0.892277, 1.249, 0, 0, 0
1508, 8822.69, -1, 86, -0.00237365, -0.00403171, 1.75831, -0.146699, 0.12233, 0.883451, 0.903865, 1.275, 0, 0, 0
1509, 8853.12, -1, 86, -0.00216421, -0.00439823, 1.75889, -0.153517, 0.116342, 0.880943, 0.901756, 1.292, 0, 0, 0
1510, 8883.04, -1, 86, -0.000750492, -0.00539307, 1.75948, -0.150714, 0.0936996, 0.882517, 0.900184, 1.322, 0, 0, 0
1511, 8913.36, -1, 86, -0.000959931, -0.00516617, 1.75992, -0.156932, 0.0910962, 0.875281, 0.893892, 1.351, 0, 0, 0
1512, 8942.95, -1, 86, -0.000959931, -0.00479966, 1.76069, -0.150313, 0.0988389, 0.879746, 0.897951, 1.377, 0, 0, 0
1513, 8980.13, -1, 86, -0.000575959, -0.00361283, 1.76053, -0.16549, 0.0967181, 0.877782, 0.898466, 1.407, 0, 0, 0
1514, 9011.12, -1, 86, -0.000471239, -0.00356047, 1.76102, -0.14477, 0.0887852, 0.874415, 0.890754, 1.432, 0, 0, 0
1515, 9036.43, -1, 86, -0.000139626, -0.00364774, 1.761, -0.154403, 0.108909, 0.870277, 0.890552, 1.453, 0, 0, 0
1516, 9069.1, -1, 86, 0.000226893, -0.00333358, 1.76116, -0.169345, 0.104589, 0.871592, 0.89403, 1.479, 0, 0, 0
1517, 9096.1, -1, 86, 0.000558505, -0.00214675, 1.76123, -0.153877, 0.080265, 0.860334, 0.877665, 1.506, 0, 0, 0
1518, 9130.65, -1, 86, 0.000383972, -0.00165806, 1.76158, -0.157206, 0.103496, 0.857114, 0.877536, 1.531, 0, 0, 0
1519, 9157.74, -1, 86, 0.000191986, -0.00116937, 1.76151, -0.180621, 0.0864148, 0.854111, 0.877267, 1.548, 0, 0, 0
1520, 9190.67, -1, 86, 5.23599e-05, -0.000872665, 1.76182, -0.180412, 0.0705259, 0.85522, 0.876883, 1.577, 0, 0, 0
1521, 9221.89, -1, 86, 5.23599e-05, -0.000715585, 1.76268, -0.19265, 0.0782619, 0.849086, 0.874178, 1.593, 0, 0, 0
1522, 9254.28, -1, 86, -0.000506145, 3.49066e-05, 1.76221, -0.171702, 0.0720757, 0.83794, 0.858382, 1.629, 0, 0, 0
1523, 9278.8, -1, 86, -0.000837758, 0.000471239, 1.76257, -0.162288, 0.0524032, 0.827461, 0.844852, 1.644, 0, 0, 0
1524, 9310.37, -1, 86, -0.000628319, 0.00155334, 1.76193, -0.16155, 0.104442, 0.830239, 0.852234, 1.673, 0, 0, 0
1525, 9342.17, -1, 86, -0.000296706, 0.00242601, 1.76214, -0.168299, 0.100322, 0.817732, 0.840878, 1.695, 0, 0, 0
1526, 9372.21, -1, 86, 0.000174533, 0.00280998, 1.76271, -0.162815, 0.0937236, 0.809884, 0.831387, 1.717, 0, 0, 0
1527, 9402.35, -1, 86, -0.000314159, 0.00301942, 1.76256, -0.165635, 0.0858324, 0.79961, 0.821084, 1.739, 0, 0, 0
1528, 9433.42, -1, 86, -0.000575959, 0.00394444, 1.76439, -0.179884, 0.0995618, 0.804225, 0.83009, 1.767, 0, 0, 0
1529, 9463.28, -1, 86, -0.000663225, 0.00378736, 1.76296, -0.157074, 0.0941126, 0.806966, 0.82748, 1.787, 0, 0, 0
1530, 9493.7, -1, 86, -0.000855211, 0.00387463, 1.76297, -0.150844, 0.0676599, 0.807658, 0.824405, 1.807, 0, 0, 0
1531, 9533.53, -1, 86, 0.000349066, 0.00383972, 1.76186, -0.114975, 0.051535, 0.809171, 0.818922, 1.847, 0, 0, 0
1532, 9575.34, -1, 86, 0.000541052, 0.0039619, 1.76418, -0.117854, 0.0891063, 0.807292, 0.820701, 1.883, 0, 0, 0
1533, 9615.66, -1, 86, 0.000558505, 0.00394444, 1.76421, -0.129293, 0.0955151, 0.807911, 0.823748, 1.903, 0, 0, 0
1534, 9656.5, -1, 86, 0.00020944, 0.00460767, 1.76313, -0.129701, 0.110123, 0.801933, 0.819784, 1.942, 0, 0, 0
1535, 9698.06, -1, 85, 0.00116937, 0.00488692, 1.76268, -0.10848, 0.134356, 0.793282, 0.81186, 1.975, 0, 0, 0
1536, 9739.84, -1, 85, 0.00136136, 0.00464258, 1.76367, -0.142016, 0.0737141, 0.787623, 0.803712, 2.008, 0, 0, 0
1537, 9781.13, -1, 85, 0.0020944, 0.00446804, 1.76378, -0.134178, 0.0735201, 0.779389, 0.794264, 2.028, 0, 0, 0
1538, 9822.75, -1, 85, 0.00204204, 0.00363028, 1.76418, -0.133885, 0.0840771, 0.772507, 0.788518, 2.056, 0, 0, 0
1539, 9864.36, -1, 85, 0.00274017, 0.00240855, 1.7625, -0.120964, 0.0851121, 0.769462, 0.783548, 2.091, 0, 0, 0
1540, 9906.02, -1, 85, 0.0029147, 0.00169297, 1.76318, -0.116008, 0.0713129, 0.763413, 0.775463, 2.113, 0, 0, 0
1541, 9947.03, -1, 85, 0.00263545, 0.000890118, 1.76294, -0.115084, 0.0329898, 0.76441, 0.773728, 2.148, 0, 0, 0
1542, 9988.72, -1, 85, 0.00221657, 0.000837758, 1.76238, -0.0972178, 0.00517112, 0.76137, 0.767569, 2.167, 0, 0, 0
1543, 10029.2, -1, 85, 0.00242601, 0.000383972, 1.76236, -0.0829068, -0.030049, 0.761249, 0.766339, 2.194, 0, 0, 0
1544, 10070.9, -1, 85, 0.00354302, 0.00015708, 1.76243, -0.105411, -0.0906581, 0.76346, 0.776016, 2.225, 0, 0, 0
1545, 10083.9, -1, 85, 0.00385718, 1.74533e-05, 1.76201, -0.115584, -0.109442, 0.757923, 0.774458, 2.233, 0, 0, 0
1546, 10124.6, -1, 85, 0.00392699, -0.000191986, 1.76198, -0.128842, -0.129698, 0.758547, 0.780266, 2.26, 0, 0, 0
1547, 10165.5, -1, 85, 0.00321141, 5.23599e-05, 1.76088, -0.136115, -0.162594, 0.760214, 0.789234, 2.29, 0, 0, 0
1548, 10207.1, -1, 85, 0.00406662, 0.000750492, 1.76172, -0.144224, -0.178125, 0.761079, 0.794839, 2.311, 0, 0, 0
1549, 10247.2, -1, 85, 0.0039968, 0.000837758, 1.761, -0.154923, -0.218691, 0.765068, 0.810652, 2.346, 0, 0, 0
1550, 10285.3, -1, 85, 0.00335103, 0.000488692, 1.76165, -0.160266, -0.221162, 0.770251, 0.817242, 2.361, 0, 0, 0
1551, 10323.3, -1, 85, 0.00321141, 0.00115192, 1.76092, -0.166491, -0.251488, 0.768121, 0.825213, 2.397, 0, 0, 0
1552, 10362.1, -1, 85, 0.00312414, 0.00164061, 1.76081, -0.168009, -0.268328, 0.770432, 0.832942, 2.429, 0, 0, 0
1553, 10400.8, -1, 85, 0.00301942, 0.00162316, 1.76069, -0.164802, -0.276501, 0.77055, 0.83508, 2.449, 0, 0, 0
1554, 10439.6, -1, 85, 0.00328122, 0.00137881, 1.76111, -0.164136, -0.283288, 0.776943, 0.843109, 2.473, 0, 0, 0
1555, 10482.7, -1, 85, 0.00171042, 0.00237365, 1.76086, -0.163731, -0.298278, 0.70095, 0.779171, 2.506, 0, 0, 0
1556, 10529.1, -1, 85, -0.00455531, 0.00767945, 1.76058, -0.160412, -0.305968, 0.62034, 0.71005, 2.535, 0, 0, 0
1557, 10567.9, -1, 85, -0.00827286, 0.0109432, 1.75969, -0.155013, -0.303439, 0.573217, 0.666845, 2.55, 0, 0, 0
1558, 10584, -1, 85, -0.0119381, 0.0143466, 1.76016, -0.145729, -0.299273, 0.512047, 0.610732, 2.564, 0, 0, 0
1559, 10615, -1, 85, -0.0148528, 0.016633, 1.75959, -0.137628, -0.288529, 0.462257, 0.562025, 2.574, 0, 0, 0
1560, 10649, -1, 85, -0.0189194, 0.0197746, 1.76011, -0.123727, -0.270321, 0.392945, 0.492735, 2.59, 0, 0, 0
1561, 10680.1, -1, 85, -0.0225497, 0.0220261, 1.75929, -0.115909, -0.247944, 0.335027, 0.432613, 2.601, 0, 0, 0
1562, 10714.1, -1, 84, -0.0260578, 0.023178, 1.75957, -0.1083, -0.238261, 0.291953, 0.392089, 2.61, 0, 0, 0
1563, 10743.7, -1, 84, -0.0289376, 0.0239634, 1.75936, -0.0981292, -0.219938, 0.257186, 0.352345, 2.616, 0, 0, 0
1564, 10775.5, -1, 84, -0.0312414, 0.0247488, 1.75954, -0.0841535, -0.20202, 0.223791, 0.313011, 2.625, 0, 0, 0
1565, 10801, -1, 84, -0.0330216, 0.0251851, 1.75912, -0.082752, -0.183915, 0.194998, 0.28053, 2.63, 0, 0, 0
1566, 10832.3, -1, 84, -0.035308, 0.0257262, 1.75884, -0.0740502, -0.156445, 0.149248, 0.228546, 2.636, 0, 0, 0
1567, 10868, -1, 84, -0.0363727, 0.025412, 1.75959, -0.0574642, -0.130643, 0.1155, 0.183603, 2.64, 0, 0, 0
1568, 10893.6, -1, 84, -0.035884, 0.0248011, 1.7594, -0.0514081, -0.121956, 0.105159, 0.16904, 2.643, 0, 0, 0
1569, 10926.4, -1, 84, -0.0333358, 0.022602, 1.75961, -0.0356431, -0.100155, 0.0718305, 0.128301, 2.646, 0, 0, 0
1570, 10959.9, -1, 84, -0.0306305, 0.0200713, 1.76071, -0.0300465, -0.0740688, 0.0498974, 0.094227, 2.648, 0, 0, 0
1571, 10986.4, -1, 84, -0.0266512, 0.016633, 1.75966, -0.0244711, -0.0468449, 0.0131178, 0.0544551, 2.648, 0, 0, 0
1572, 11021.5, -1, 84, -0.0245917, 0.0150971, 1.76116, -0.0216535, -0.0271637, -0.0329894, 0.0479066, 2.652, 0, 0, 0
1573, 11050.7, -1, 84, -0.0238587, 0.01494, 1.76044, -0.0161676, -0.0096685, -0.0678939, 0.0704588, 2.651, 0, 0, 0
1574, 11077, -1, 84, -0.018867, 0.0135438, 1.76116, -0.0106012, 0.0188908, -0.0958828, 0.0982993, 2.648, 0, 0, 0
1575, 11110.2, -1, 84, -0.0100705, 0.0105418, 1.76074, -0.00334251, 0.0346984, -0.110619, 0.115981, 2.647, 0, 0, 0
1576, 11136.7, -1, 84, -0.0026529, 0.00792379, 1.76149, -0.00305907, 0.0419348, -0.118225, 0.125479, 2.645, 0, 0, 0
1577, 11173.8, -1, 84, 0.00694641, 0.00376991, 1.76072, 0.000996068, 0.0486009, -0.1068, 0.117343, 2.651, 0, 0, 0
1578, 11200.3, -1, 84, 0.0116413, 0.00172788, 1.76121, 0.0102226, 0.0513976, -0.116758, 0.127979, 2.648, 0, 0, 0
1579, 11232.2, -1, 84, 0.0165806, -0.000541052, 1.76088, 0.0176803, 0.0500374, -0.127258, 0.13788, 2.644, 0, 0, 0
1580, 11260.6, -1, 84, 0.0192335, -0.00237365, 1.76098, 0.0249876, 0.0493082, -0.134636, 0.145543, 2.64, 0, 0, 0
1581, 11291.5, -1, 84, 0.0212581, -0.00418879, 1.76137, 0.0283927, 0.047931, -0.141356, 0.151938, 2.635, 0, 0, 0
1582, 11329.6, -1, 84, 0.0219039, -0.00633555, 1.76182, 0.032554, 0.0514791, -0.147652, 0.159722, 2.63, 0, 0, 0
1583, 11357, -1, 84, 0.0216944, -0.00829031, 1.76175, 0.0229665, 0.0479166, -0.150586, 0.159686, 2.626, 0, 0, 0
1584, 11383.8, -1, 84, 0.0224973, -0.00951204, 1.76236, 0.0236921, 0.0578707, -0.174408, 0.185279, 2.614, 0, 0, 0
1585, 11414.5, -1, 84, 0.0239634, -0.0111003, 1.76193, 0.0233152, 0.0548055, -0.149986, 0.161379, 2.614, 0, 0, 0
1586, 11444.8, -1, 84, 0.0244172, -0.0116588, 1.76289, 0.0250419, 0.0430396, -0.149558, 0.15763, 2.609, 0, 0, 0
1587, 11475.9, -1, 84, 0.0246615, -0.0116588, 1.76352, 0.0177925, 0.0400958, -0.14902, 0.155342, 2.607, 0, 0, 0
1588, 11506.7, -1, 84, 0.0242252, -0.0115541, 1.76252, 0.0182735, 0.034599, -0.0828902, 0.0916613, 2.622, 0, 0, 0
1589, 11536.9, -1, 84, 0.0214675, -0.0098262, 1.76352, 0.0140969, 0.0285952, -0.111854, 0.116309, 2.626, 0, 0, 0
1590, 11572.7, -1, 84, 0.0169646, -0.00652753, 1.76381, 0.00714922, 0.0257508, -0.236948, 0.23845, 2.614, 0, 0, 0
1591, 11598.7, -1, 84, 0.0137881, -0.00364774, 1.76383, 0.0155856, 0.0353555, -0.32272, 0.325025, 2.604, 0, 0, 0
1592, 11631.7, -1, 84, 0.0122522, -0.00150098, 1.76378, 0.0132066, 0.0321843, -0.379883, 0.381473, 2.593, 0, 0, 0
1593, 11660, -1, 84, 0.0102974, -0.000453786, 1.76407, 0.0162541, 0.0330138, -0.422798, 0.424396, 2.575, 0, 0, 0
1594, 11693.9, -1, 84, 0.00757473, -0.000436332, 1.76409, 0.0173279, 0.0398757, -0.457998, 0.460057, 2.556, 0, 0, 0
1595, 11720.8, -1, 84, 0.00575959, -0.000139626, 1.76458, 0.0184716, 0.0507675, -0.458929, 0.462098, 2.543, 0, 0, 0
1596, 11754.8, -1, 84, 0.0044855, 0.000925025, 1.76502, 0.0235207, 0.0727982, -0.443744, 0.450291, 2.527, 0, 0, 0
1597, 11787.6, -1, 84, 0.00356047, 0.00148353, 1.76463, 0.0189616, 0.0713634, -0.437361, 0.44355, 2.516, 0, 0, 0
1598, 11817.3, -1, 84, 0.00190241, 0.00150098, 1.76509, 0.0213711, 0.0686772, -0.415726, 0.421902, 2.501, 0, 0, 0
1599, 11843.8, -1, 84, 0.00171042, 0.000959931, 1.76477, 0.0269092, 0.07677, -0.416014, 0.423893, 2.49, 0, 0, 0
1600, 11873.8, -1, 84, 0.00181514, 0.000610865, 1.76502, 0.0305419, 0.0789304, -0.412888, 0.421473, 2.478, 0, 0, 0
1601, 11911.6, -1, 84, 0.00165806, 0.000418879, 1.76488, 0.0339212, 0.0823663, -0.404104, 0.413805, 2.465, 0, 0, 0
1602, 11936.6, -1, 84, 0.00162316, -0.00115192, 1.76521, 0.0392675, 0.0806378, -0.395604, 0.405643, 2.453, 0, 0, 0
1603, 11969.8, -1, 84, 0.00169297, -0.00197222, 1.76552, 0.0431476, 0.08128, -0.396035, 0.406585, 2.441, 0, 0, 0
1604, 11997.3, -1, 84, 0.00174533, -0.0026529, 1.76531, 0.0413952, 0.0771553, -0.397475, 0.407005, 2.433, 0, 0, 0
1605, 12028.1, -1, 84, 0.00207694, -0.00301942, 1.76551, 0.0383082, 0.0744222, -0.399631, 0.408303, 2.421, 0, 0, 0
1606, 12064.6, -1, 84, 0.00260054, -0.00354302, 1.76556, 0.0390541, 0.0702737, -0.382655, 0.391009, 2.413, 0, 0, 0
1607, 12092.4, -1, 84, 0.00286234, -0.00431096, 1.76612, 0.0372956, 0.0681079, -0.395329, 0.402883, 2.4, 0, 0, 0
1608, 12120.9, -1, 84, 0.00321141, -0.00431096, 1.76542, 0.0364854, 0.0706959, -0.401431, 0.409238, 2.388, 0, 0, 0
1609, 12155.9, -1, 84, 0.00371755, -0.00361283, 1.76551, 0.038069, 0.078359, -0.387361, 0.397036, 2.375, 0, 0, 0
1610, 12185.4, -1, 84, 0.0034383, -0.0034383, 1.76554, 0.042859, 0.0807967, -0.389476, 0.400071, 2.37, 0, 0, 0
1611, 12212.6, -1, 84, 0.00301942, -0.00179769, 1.76427, 0.0493951, 0.0841988, -0.399668, 0.411417, 2.354, 0, 0, 0
1612, 12243.6, -1, 84, 0.00298451, -0.00116937, 1.76437, 0.0446606, 0.0788713, -0.393841, 0.404136, 2.345, 0, 0, 0
1613, 12279.4, -1, 84, 0.00286234, 5.23599e-05, 1.76482, 0.0398508, 0.074236, -0.404062, 0.412753, 2.331, 0, 0, 0
